Kalimat,Tipe
"Pengalaman belajar yang berkesan buat saya adalah mengerjakan tugas membuat web. Karena saya bisa kreatif saat mendesain. Cara saya memahami materi dengan bertanya pada teman yang sudah bisa. Strategi belajar yang sering saya gunakan yaitu dengan peningkatan keterampilan berpikir, karena mengunakan fakta atau pengalaman sebagai bahan untuk memecahkan masalah. Media belajar yang sering saya gunakan adalah hp atau komputer, karena mudah untuk mencari sesuatu.",Kinesthetic
"Pengalaman belajar paling berkesan buat saya adalah belajar bersama teman yang sudah paham dan lebih suka berdiskusi. Saya lebih mudah paham jika mengerjakan bersama teman, dalam arti menjelaskan apa yang dimaksud dengan pembelajaran atau tugas yang diberikan. Teknik saya jika untuk memahami materi dengan berdiskusi dan saling sharing ilmu bersama teman karena bagi saya jika ada teman yang lebih bisa atau mendalami pembelajaran tersebut menjelaskan dan praktek nya jadi lebih paham. Mungkin media saat ini yang saya sukai adalah hp karena benda tersebut mudah di bawa kemana-mana dan ada banyak fitur menarik seperti Google yang dapat membantu menjelaskan ataupun membantu pekerjaan kita.",Auditory
"Menggunakan komputer untuk meng-coding adalah yang terkesan karena saya tidak pernah sebelum nya belajar hal yang seperti ini. Ternyata meng-coding membuat kepala pusing. Saya suka dijelaskan namun penjelas yang menjelaskan harus menarik dan tidak monoton dalam gaya bicaranya dan tidak terus tegang dan spaneng dalam menjelaskan. Ketika saya dijelaskan belum masuk ke dalam diri saya, saya lebih baik melihat video yang ada di internet agar tidak bosan dan agar dapat di ulang-ulang. Media yang sering saya pakai itu video dan ppt karena lebih nyaman bisa di putar kembali saat belum paham atau belum berhasil dalam mengerjakan sesuatu.",Visual
"Pengalaman Belajar yang paling berkesan adalah ketika saya dapat memahami dan mempraktekkan apa yang diajari oleh guru, saya merasa bahagia dan semangat. Cara memahami materi bukanlah sekadar membaca atau menghafal, melainkan proses aktif mengkoneksikan informasi dengan konteks yang lebih luas. Langkah pertama saya mencoba konsep materi tersebut. Kedua saya mulai berdiskusi dengan guru atau teman. Ketiga saya mencoba mempraktekkan materi tersebut dan belajar dari kesalahan. Strategi pembelajaran modern menuntut fleksibilitas dan keragaman metode. Metode pembelajaran yang paling efektif adalah yang mampu mengakomodasi gaya belajar individual, menggabungkan pendekatan teoritis dengan praktik langsung. Metode pembelajaran yang saya suka berbasis projek. Media yang saya sukai adalah dengan media video dan audio karena dengan melihat dan mendengar saya dapat memahami materi yang disampaikan.",Kinesthetic
"Pengalaman belajar yang paling berkesan menurut saya adalah saat pemateri menyampaikan dengan semangat, ceria dan ramah terhadap audiens. itu lebih berkesan menurut saya karena materi yang disampaikan jadi lebih mudah dimengerti dan tidak membuat bosan saya saat mendengarkannya atau menyimaknya.

Saya memahami materi dengan mencari pembahasan materi tersebut di youtube dengan penjelasan yang tidak rumit, dan dengan durasi video yang tidak terlalu panjang. Saya lebih mudah memahami dengan mendengarkan penjelasan dan contoh langsung dari materi yang disampaikan.

Metode yang sering saya gunakan hanya sederhana saja. Pertama mencari video pembahasan tentang materi tersebut di Youtube lalu jika sudah mulai paham mulai mencari soal-soal di internet dan saya coba untuk mengerjakan soal soal itu sendiri.

Saya sering sekali menggunakan Youtube ketika belajar sesuatu. Melihat video video pembahasan di Youtube menurut saya lebih mudah dipahami karena penjelasannya tidak terlalu panjang dan memiliki contoh soal walau soal yang tidak terlalu susah, itu sangat membantu saya ketika belajar.",Auditory
"Pengalaman belajar saya yang paling berkesan itu membuat web, karena di situ saya pertama kali mengenal bahasa pemrograman.Selain itu yang paling berkesan adalah pengalaman belajar ujian tulis saat masih duduk di bangku SMP karena pada saat itu saya belajar pagi, siang, malam karena itu juga Ujian terakhir sebelum saya masuk SMK dengan kurikulum merdeka yang tanpa ujian tulis.

Langkah langkah atau pendekatan yang saya lakukan adalah dengan membaca terlebih dahulu materi itu.jika dengan membaca materi masih belum paham saya akan bertanya ke teman atau guru untuk menjelaskan ke saya dengan jelas. Selain itu saya juga akan mencari di internet untuk memahami sebuah materi.

Teknik yang saya gunakan untuk memahami materi yaitu dengan membaca materi terlebih dahulu atau melihat sebuah video materi sampai paham. Lalu jika materi itu sudah saya pahami saya akan menuliskan materi itu di buku tulis atau buku catatan agar saya lebih mudah mencari materi itu dan saya cepat untuk menghafal dan membaca materi itu.

Media yang saya sukai  atau paling sering digunakan untuk belajar yaitu buku terlebih dahulu. Jika buku itu tidak mendukung saya akan menggunakan handphone dengan melihat video atau mencari di internet. Jika menggunakan keduanya tidak bisa juga, saya akan bertanya ke guru agar lebih mudah saya terima dan saya pahami.",Read/Write
"Pengalaman belajar saya yang berkesan adalah pada saat guru yang menjelaskan materi tidak kaku, ramah, serta santai karena guru yang dekat dengan murid akan mempermudah penyampaian materi dan membuat nyaman antara guru dengan murid.

Saya memahami materi dengan cara mendengarkan guru yang menjelaskan materi setelah itu saya akan mencoba sendiri dan kalau sudah tidak tahu saya akan bertanya kepada teman teman yang sudah tahu.

Saya memahami materi dengan cara memperhatikan saat guru menjelaskan dan memperhatikan saat guru mempraktekkan dan kalau masih tidak tahu saya akan bertanya kepada teman-teman.

Saya lebih sering menggunakan google dan sebagainya karena lebih menjelaskan dengan jelas apa yang ingin saya ketahui dan mudah untuk mencari apa yang ingin saya ketahui.",Auditory
"Sebagai pelajar Informatika, saya sering merasa kewalahan dengan banyaknya hal baru yang harus dipelajari, mulai dari bahasa pemrograman hingga algoritma. Awalnya, banyak materi terasa sulit, tetapi pengalaman mengerjakan proyek aplikasi bersama teman-teman sejurusan memberi saya banyak pelajaran. Kami saling membantu dan belajar bersama untuk menyelesaikan masalah, yang membuat saya lebih paham dengan konsep-konsep sulit.

Untuk mengatasi kesulitan, saya mulai fokus pada praktik. Setiap kali belajar teori baru, saya langsung mencoba menulis kode atau membuat proyek kecil. Selain itu, saya menemukan bahwa media belajar yang efisien seperti platform belajar online (seperti Coursera, Udemy, dan YouTube) sangat membantu. Video tutorial dan kursus interaktif memberikan penjelasan yang lebih mudah dipahami, terutama untuk materi yang kompleks. Saya juga sering bergabung dalam forum atau grup diskusi di GitHub atau Stack Overflow, di mana saya bisa belajar dari pengalaman orang lain.

Dengan strategi ini, meski penuh tantangan, saya merasa lebih siap untuk menghadapi dunia teknologi, dengan pemahaman yang lebih dalam tentang cara teknologi bekerja dan cara terus berkembang.",Kinesthetic
"Pengalaman belajar paling berkesan adalah pada saat covid 19. Saat itu pembelajaran daring dan kita harus mempelajari materi dari guru secara mandiri dari rumah dan hanya mengandalkan google untuk memahami materi yang sulit dari guru.

Cara memahami materi saya adalah dengan cara menulis ringkasan materi dan membacanya atau melihat video-video dari youtube untuk referensi dari materi-materi yang sulit dan bertanya kepada teman apabila belum paham.

Untuk memahami materi, metode strategi saya adalah melihat video dan membaca materi dengan cermat, dan terus di ulang-ulang agar paham dengan materi yang saya baca.

Media yang saya gunakan adalah google karena di google saya dapat mencari informasi-informasi yang saya butuhkan mengenai materi-materi yang saya kurang paham.",Read/Write
"Pengalaman belajar yang menurut saya berkesan adalah ketika saya membuat web atau aplikasi yang baru dipelajari. Itu adalah pengalaman yang berkesan karena dapat mempelajari hal baru, dan ketika tidak paham mengenai hal tsb, saya akan bertanya kepada teman yang sekiranya tahu masalah yang saya hadapi. Dan itu adalah pengalaman belajar yang menyenangkan.

Saya akan mudah memahami materi dengan cara melihat tutorial dan langkah-langkahnya.. Sebelum itu, saya akan melihat dulu apa yang akan disampaikan di materi, kemudian saya akan mempertimbangkan apakah saya bisa dengan mudah memahami materi tersebut.

Strategi pembelajaran yang saya gunakan untuk memahami materi adalah dengan cara strategi pembelajaran berbasis projek. Saya memilih strategi tersebut karena saya akan lebih mudah memahami projek yang dibuat di materi tersebut.

Media yang paling saya sukai ketika belajar berupa media gambar dan juga media audiovisual. Saya memilih dua media itu karena saya akan lebih mudah memahami sebuah materi dengan kedua media belajar tersebut.",Kinesthetic
"Pengalaman saya saat belajar sangat banyak sekali dimulai dari saya yang hanya ingin memasuki jurusan pplg ini hanya karena ingin mengerti cara menjalankan komputer dengan benar.

Saya kira jurusan ini tidak terlalu sulit, ternyata sangatlah sulit bagi saya untuk memahami semua materi di jurusan ini, dari situlah saya memiliki cara untuk memahami materi dengan bertanya-tanya kepada guru saya dan teman teman saya yang paham tentang materi tersebut.

Saya juga memiliki metode belajar yaitu ketika diberikan tugas saya akan menunggu teman saya untuk mengerjakan terlebih dahulu, lalu saya akan melihat hasilnya dan mencobanya dengan bertanya-tanya apa saja elemen-elemennya dan saya akan mengingat elemen-elemen tersebut dan menggunakan nya untuk belajar sendiri.

Saya menyukai media pembelajaran yang berbasis ilustrasi gambar yang menarik dan enak di pandang dengan mata,dan saya juga suka dengan menggunakan video juga.",Visual
"Saya terkesan saat materi yang saya pelajari dengan dibantu ibu dulu saat persiapan untuk try out SD, karena dengan metode pembelajaran seperti itu benar-benar membuat peringkat saya meningkat jauh lebih pesat. Dari yang awalnya saya di luar 10 besar, tiba tiba berada di peringkat 10, kemudian langsung di peringkat 5. Namun sangat disayangkan sekali, karena try out ke 3 ditiadakan karena covid pada bulan maret 2020.

Cara pemahaman materi saya lebih ke membacanya berulang-ulang sampai paham, atau mungkin diimbangi dengan mempraktekkannya secara langsung. Jika ada kesulitan, saya akan bertanya atau mencari informasi di internet, dan merangkai kembali semua hal yang saya temukan untuk memaksimalkan pemahaman.

Strategi pembelajaran saya itu berubah ubah. Kadang saya nyaman dan dapat fokus belajar jika berada di tempat sepi atau tidak ada yang mengganggu. Gangguan-gangguan kecil dapat mengalihkan konsentrasi, fokus saya jadi terganggu, makanya saya sedikit kesulitan jika belajar di rumah. Walaupun saya menyukai tempat yang sunyi untuk belajar, saya tetap suka jika berada di sekitar orang-orang dengan beragam tingkah lakunya, entah berisik ataupun tidak, saya tidak merasa terganggu, karena memang mereka tidak mengganggu saya. Di setiap pembelajaran saya, saya suka jika sambil mendengarkan musik, karena itu dapat mengurangi stress karena pembelajaran.

Media yang paling sering saya gunakan untuk pembelajaran sesuai jurusan itu seperti perangkat keras laptop, komputer, hp. Namun jika pembelajaran umum, saya mempelajarinya lewat bacaan, bukan bacaan buku pelajaran, karena saya lebih suka membaca novel, komik, dan juga medianya memang dapat berupa buku fisik ataupun e-book. Media lainnya yang saya pakai tetap berupa internet, atau bisa di bilang film, game, atau aplikasi belajar bahasa lain (seperti duolingo).",Read/Write
"Pengalaman belajar yang paling mengesankan bagi saya saat praktek mengkrimping dalam mata pelajaran yang diampu oleh pak gusmar saya mendapatkan pengalaman baru saat melakukan praktek tersebut. Dan yang saya rasakan senang karena sangat asik dalam melaksanakan praktek.

Untuk memahami materi, saya membaca secara keseluruhan agar dapat mengerti materi yang ada, kemudian meringkas poin-poin yang penting. Belajar secara aktif sangat penting, misalnya dengan menjelaskan kembali materi dengan kata-kata sendiri atau berdiskusi dengan orang lain. Selain itu saya juga melakukan latihan, seperti mengerjakan soal atau menerapkan konsep, menambahkan pemahaman. 

Saya belajar menggunakan metode mendengar dan melihat karena dengan metode ini saya gampang memahami materi yang di sampaikan oleh pembawa materi atau materi yang saya cari.

Metode belajar saya yang saya gunakan bisanya mengunakan internet karena mengunakan internet saya gampang dan lebih cepat mencari materi dibandingkan mencari materi di buku.",Kinesthetic
"Pengalaman belajar saya yang berkesan adalah saat saya sedang memberi event pada sebuah game dan menjadi error. Beruntung saya dibantu teman-teman saya dan berhasil memperbaiki game saya. 

Cara saya memahami materi adalah dengan bertanya kepada teman yang sudah paham dan meminta saran untuk belajar. Sehingga saya mampu memahami berbagai jenis materi. 

Saya akan mengulang kembali materi yang sudah diajarkan dan akan mempraktekkannya di rumah. 

Saya paling suka menggunakan media laptop. Karena saya dapat sambil mendengarkan musik dan menonton video.",Kinesthetic
"Pengalaman belajar yang berkesan saat di SMK ini aku belajar matematika dengan mudah banget mengertinya dan gampang banget bisanya. Gurunya santai banget, kalau gabisa akan sabar untuk diajari. Caranya menerangkan pun santai. Gatau, menurut saya bisa gampang banget masuknya.
  
Aku lebih paham dan lebih ngerti kalo diajarin sama orang, karena bisa tanya-tanya langsung dan mencoba langsung. Daripada hanya melihat video karna menurutku bosenin banget. Atau kadang hanya melihat catetan aja buat mengingat-ingat dan melihat contoh-contoh masalah yang sama.

Aku milih metode diterangin. Karena menurutku lebih jelas, lebih paham aja. Tergantung caranya juga dalam menerangkan, kadang beberapa guru materinya gabisa masuk di aku, gatau kenapa. Tapi beberapa guru yang mengajarnya santai, suasananya santai jadi bisa lebih masuk gitu.

Aku lebih suka gambar pake pensil sama kertas atau desain-desainnya dibuat di canva pakai laptop. Menulis juga suka, sama dihias-hias cuma gasuka klo banyak-banyak.",Auditory
"Pengalaman paling berkesan saat saya belajar adalah ketika saya bisa membuat game tanpa campur tangan orang lain, meski saya hanya memiliki pengetahuan-pengetahuan dasar tentang membuat game, tapi project game itu bisa selesai, awalnya sih memang sulit karna banyak hal yang sebelumnya saya tidak tahu namun saya mencoba melihat banyak materi di online akhirnya saya bisa menyelesaikannya.

Untuk memahami materi yang saya pelajari, saya biasanya memulai dengan memahami terlebih dahulu konsep yang ingin saya buat, lalu saya mencoba mencarinya terlebih dahulu video-video yang berkaitan dengan konsep tersebut, bila tidak ada video yang memiliki konsep yang saya inginkan, saya biasanya melakukan percobaan-percobaan berdasarkan logika saya sendiri, apa bila masih tidak berhasil biasanya saya bertanya di forum-forum tentang materi atau konsep yang saya maksud tersebut.

Strategi belajar saya dengan cara pembilahan bagian-bagian proyek, lalu saya mengerjakan terlebih dahulu yang mudah-mudah jika sudah selesai bagian yang sulit, dan jika saya mengalami masalah saya biasanya mencoba-coba terlebih dahulu selama 10-15 menit. Jika masih belum terpecahkan biasanya saya tinggal tiduran sambil mencari caranya di internet.

Media yang sering saya gunakan untuk mencari cara penyelesaian adalah video tutorial di youtube, dan forum-forum seperti reedit dan lain-lain di internet.",Kinesthetic
"Pengalaman belajar yang paling berkesan adalah ketika pemberi materi menjelaskan keseluruhan materi secara jelas dan ada sesi untuk kita bertanya tentang materi yang di jelaskan jika kita belum terlalu jelas.

Cara saya memahami materi adalah dengan mendengarkan penjelasan yang sudah dijelaskan dan cara mencapai pemahaman tersebut dengan mempelajarinya kembali dan bertanya kepada ahli materi jika ada yang belum dipahami.

Saya biasa melakukan pengulangan dari materi yang sudah saya dapat dan sambil mendengarkan musik dapat membuat lebih fokus untuk mempelajari materi tersebut. Saya memilih metode ini karena saya rasa ini efektif untuk saya lebih memahami materi yang sudah di berikan.

Media yang saya sering gunakan adalah laptop kalau tidak hp, karena lebih praktis dan simple dalam memahami materi yang sudah di berikan.",Auditory
"Pengalaman belajar yang paling berkesan adalah ketika study tour di Bali. Banyak hal yang saya dapat ketika study tour di Bali mulai dari budaya, sedikit belajar bahasanya, dan tempat-tempat wisata yang sangat indah dan memiliki sejarah. Saya sangat senang karena saya mendapatkan pengalaman baru.

Ketika saya belajar saya lebih suka di tempat yang sepi. Saya suka belajar dengan melihat video atau berdiskusi dengan teman.

Saya menggunakan metode belajar mencatat lalu memahami. Cara saya memahami biasanya dengan membaca berulang kali.

Saya menggunakan media seperti YouTube, tiktok, Canva. Alasan saya menggunakan media tersebut adalah karena menarik.",Visual
"Menurut saya pengalaman belajar yang paling berkesan adalah waktu SMP karena di situ atau sewaktu saya SMP sangat menikmati pembelajaran karena saya sangat mengejar nilai. Karena waktu itu saya bercita cita menjadi dokter hewan dan masuk SMA, dan waktu akhir kelas tiga SMP malah disuruh orang tua masuk SMK dan disitu saya benar-benar down karena gagal masuk sma yang saya inginkan.

Dalam memahami materi yang saya pelajari, hal yang pertama saya lakukan adalah berdiskusi sama teman dan menanyakan bagaimana materi tersebut. Kedua, saya akan membaca tulisan atau teks yang ada dalam materi tersebut untuk mempelajari materi tersebut.

Metode atau teknik yang saya gunakan untuk memahami materi tersebut adalah dengan berdiskusi atau menanyakan atau memahami teks yang ada pada materi tersebut.

Media belajar yang sering saya pakai ada beberapa. Yang pertama adalah laptop, karena untuk mengerjakan tugas tersebut. Yang kedua adalah hp untuk mendengarkan musik atau melihat materi. Dan yang ketiga adalah ipad untuk melihat video ketika gabut mengerjakan tugas.",Read/Write
"Pengalaman belajar yang paling berkesan bagi saya adalah saat saya membuat game flappy bird. Cara saya memahami materi dengan fokus mendengarkan dan memahami kepada yang sedang menjelaskan. Strategi pembelajaran yang bekerja bagi saya, ialah gurunya berdiri dan berbicara dengan jelas. Selain itu, saya juga suka memahami dengan mengamati gambar dan video. Gatau sih lebih enak pake metode mendengarkan sama mengamati. Saya lebih menyukai media dengan buku, karena lebih enak membaca langsung dari buku. Tetapi sekarang saya sering menggunakan hp, karena sekarang bukunya gak ada.",Auditory
"Ketika saya awal semester kelas 10 dan tiba jadwal praktek, saya disitu belum paham sama sekali mengenai cara jalan construct 3 (web membuat game). Saya belum sepenuhnya paham sampai suatu saat guru saya terbantu dengan seorang mahasiswa, saya disitu mulai berani bertanya-tanya dan saya merasakan perbedaan saat saya diajar oleh guru saya dan kakak mahasiswa, saya mulai paham cara jalan website itu dan saya mulai paham tentang coding. Saya awalnya ingin menyerah masuk jurusan ini tapi setelah mendapatkan sedikit jalan saya ingin berusaha lagi untuk memahami lebih dalam. Saya di sini merasakan betapa berkesannya kedatangan kakak mahasiswa tersebut, karena dengan hati yang tulus dan ikhlas membuat saya lebih berkesan. Saya harap suatu saat saya akan menjadi seperti kakak mahasiswa ini, yang kehadirannya begitu berharga dan bermanfaat bagi orang lain. 

Saya bisa memahami materi ketika saya dijelaskan dengan rinci. saya bisa paham ketika pemateri menjelaskan secara langsung. Ketika saya melihat video tutorial dengan jelas, saya bisa memahami dengan melihat contoh atau melihat pengalaman orang lain, dan saya bisa benar-benar memahami dari kesalahan saya sendiri dengan pengalaman tersebut saya jadi lebih mengerti di mana dan apa yang menyebabkan kesalahan tersebut. 
     
Saya memilih strategi belajar yang dimana ketika saya belajar itu dijelaskan, diberi contoh, dan dalam keadaan tenang. Saya memilih strategi itu karena dengan belajar dijelaskan itu lebih paham, ketika diberi contoh saya lebih mengerti, dan ketika dalam keadaan tenang saya lebih fokus dan jalan. 
     
Saya lebih memilih media visual karena dengan media tersebut saya lebih bisa banyak mencurahkan ide-ide dan lebih menyenangkan.",Visual
"Pengalaman belajar saya yang paling berkesan adalah ketika saya tidak bisa atau gagal saya tetap mencoba dan membaca catatan tersebut hingga akhirnya bisa. Cara saya untuk memahami materi yaitu saya membaca teks secara mendalam. Strategi belajar yang saya lakukan yaitu dengan mendengarkan, setelah itu membaca lagi secara berulang, karena metode tersebut membuat saya mudah mengingat materi. Media yang paling sering saya gunakan saat belajar adalah video, karena mudah diingat.",Read/Write
"Pengalaman belajar yang membuat saya terkesan ialah saat seorang guru menjelaskan materi dengan rinci dan mudah dipahami to the point dan memakai alat peraga lalu diimplementasikan pada siswa-siswinya pada saat itu juga.

Cara saya memahami materi dengan mengulang materi yang telah di sampaikan lalu jika ada yang kurang saya akan mencari materi di internet lalu saya ringkas. Jika ada sesuatu yang membuat janggal saya akan konsultasi dengan guru materi tersebut. Jika saya sudah selesai untuk memahami, saya akan mencari contoh soal di internet untuk menambah pemahaman akan materi tersebut.

Teknik belalajar yang saya gunakan ialah pomodoro. Pomodoro adalah teknik belajar yang dibagi menjadi beberapa sesi. Contohnya, 25 menit adalah waktu belajar dan 5 menit istirahat di ulang sebanyak 3 atau 4 sesi, lalu setelah sesi ke 4 dilanjut istirahat panjang, yaitu tidur. 

Media yang saya sering gunakan ialah HP, buku catatan, bolpen atau pensil. Saya sering mencari beberapa informasi tentang materi yang di pelajari di internet lalu saya ringkas di buku catatan dengan pensil atau bolpen lalu saya pahami. Dan jika sudah paham, saya akan menulis contoh soal dari internet lalu saya kerjakan di buku catatan saya.",Read/Write
"Pengalaman belajar yang paling berkesan dalam hidup saya yaitu pada saat SD. Pada saat itu saya sangat semangat sekali saat pembelajaran. Dikarenakan guru yang mengajar sangat mudah di pahami dan metode pembelajarannya saya sukai yaitu praktek. Sehingga pada saat itu saya sangat senang sekali.

Saya memahami materi dengan cara membaca panduan dan juga belajar dari pengalaman serta kesalahan. Saya lebih mudah memahami dengan cara itu, karena dengan belajar dari pengalaman serta kesalahan saya tahu dimana letak kekurangan saya. Dan membaca panduan agar saya lebih cepat paham dalam materi tersebut.

Strategi pembelajaran saya yaitu membaca serta menulis poin-poin yang penting dalam materi tersebut. Dengan begitu saya dapat mempelajari ulang materi tersebut agar lebih paham dan jika saya lupa dapat saya baca ulang materi tersebut.

Youtube adalah salah satu media yang saya gunakan ketika belajar. Pada YouTube saya bisa melihat orang lain yang pernah mempelajari materi tersebut, dapat mencari segala materi, serta pada YouTube saya bisa melihat berulang ulang materi tersebut sampai saya paham.",Read/Write
"Pengalaman saya selama mendapat pembelajaran dari kak lala yaitu saat saya kesulitan membuat game kak lala selalu membantu saya dan saat saya kesulitan memahami materi dia membantu menjelaskan ulang kepada saya.

Saya lebih mudah memahami materi dengan membaca modul dan langsung mempraktekkan apa yang tertulis di modul tersebut, jadi saya dapat langsung praktek sambil memahami materi.

Metode yang saya gunakan untuk memahami materi adalah dengan mencatat setiap poin-poin penting dari setiap materi yang diberikan agar saya dapat langsung memahaminya dan terkadang saya juga langsung mempraktekkannya.

Saya lebih suka menggunakan media youtube karena disana saya dapat memahami materi dengan lebih mudah karena terdapat peraga yang langsung mempraktekkan materi yang dijelaskan.",Kinesthetic
"Pengalaman belajar yang berkesan dalam hidup saya adalah saat saya sedang belajar bisa belajar tentang coding mengoding yang telah diberikan oleh guru-guru di sekolah tetapi ada juga yang masih bingung codingnya, dan bisa belajar memahami tentang komputer dan membuat game yang lain.

Cara untuk saya memahami materi yang saya dapatkan adalah dengan membaca catatan yang saya tulis atau dengan cara membaca modul-modul yang diberikan agar bisa memahami materi sedikit demi sedikit. Langkah untuk mencapai pemahamannya adalah dengan bersabar untuk membaca catatan agar bisa mencapai materi yang diinginkan.

Metode atau teknik yang saya gunakan untuk memahami materi adalah dengan mendengarkan musik agar semangat memahami materinya. Tetapi terkadang tidak semangat untuk memahami materinya karena yang awalnya pengen sambil mendengarkan musik tetapi bukannya memahami materi tersebut tapi lebih untuk mager mager-an. Memahami materi tersebut juga bisa sambil melihat tutorial dari media sosial agar memahami apa yang diinginkan. 

Media yang saya sukai atau yang paling sering saya lakukan adalah dengan menulis ulang materi yang saya dapat agar mengingat kembali materi yang telah diberikan terkadang juga bisa sambil melihat video penjelasan dari youtube agar lebih memahami materinya.",Read/Write
Pengalaman yang berkesan yaitu waktu guru menjelaskan materi yang mudah saya pahami yang membuat saya tertarik. Ketika guru menjelaskan materi saya langsung mempelajari materi tersebut lewat youtube untuk memperjelas materi. Metode yang saya gunakan untuk belajar yaitu melihat youtube karena di youtube banyak sekali materi-materi yang tersebar di situ setelah melihat youtube saya langsung mempraktekannya. Dan untuk media yang paling saya sukain yaitu menyimpan video tersebut dan memberi folder-foder pada setiap video.,Visual
"Pengalaman belajar yang berkesan bagi saya adalah belajar tentang membuat game dengan construct 3 ketika mulai mengerti isi dan cara menggunakannya, hal tersebut membuat pembelajaran lebih menyenangkan dan menarik karena semakin banyak hal yang harus diketahui.

Caraku untuk memahami suatu materi tidak terlalu ribet, seperti hanya mendengarkan penjelasan guru. Namun ketika terdapat materi yang terlewatkan, saya akan meminta guru untuk menjelaskan kembali.
   
Metode untuk memahami materi sejujurnya saya tidak tahu-menahu tentang nama-nama metode ataupun teknik, namun saya biasanya menggunakan penglihatan pemraktekan atau Visual seperti melihat video praktek cara membuat atau memasang komponen Komputer. Metode itu lebih mudah untuk dipahami bagi saya pribadi.
   
Media yang sering saya pakai adalah internet online bisa handphone, komputer ataupun laptop. Saya menggunakan media tersebut karena media tersebut lebih banyak menyajikan referensi.",Visual
"Semua pengalaman ini memiliki kesan tersendiri, tergantung bagaimana kita melihatnya. Banyak yang saya rasakan tapi tidak semua nya bisa di ungkapkan.

Saya memahami materi dengan melihat atau mendengar. Materi yang diberikan bisa masuk atau keluar tergantung pada niat kita, jika niat kita belajar maka semua yang disampaikan akan masuk ke dalam hati dan pikiran.

Teknik untuk belajar yang saya suka adalah terus mencoba dan belajar dari kesalahan. Tidak ada yang sempurna di dunia ini begitu juga dengan perbuatan kita, maka dari itulah saya lebih suka belajar dari kesalahan.

Saya lebih suka dengan media seperti laptop atau komputer jika untuk menyelesaikan tugas, tapi lebih efisien jika menggunakan HP.",Visual
"Salah satu pengalaman belajar yang paling berkesan buat aku itu cara guru ngejelasin materi itu detail, jelas, dan gampang banget dipahami. Biasanya, aku ngertiin materi dengan nyoba langsung, terus kalau mentok, aku tanya ke guru atau orang yang udah berhasil ngerjainnya. Kadang juga aku belajar sendiri alias autodidak sampai benar-benar paham.

Metode yang paling aku suka tuh yang pakai PDF lengkap sama langkah-langkah detail plus gambar yang jelas, jadi lebih gampang buat diikutin. Terus, kalau ada media yang ngajarin cara bikin atau ngembangin game dengan penjelasan super lengkap dan ada visual step-by-step-nya, wah, itu udah paling pas banget buat aku!",Visual
"Aku biasa belajar sambil dengerin musik, soalnya itu bikin aku lebih fokus dan nggak gampang bosan. Cara aku memahami materi biasanya dengerin penjelasan guru sambil ngeliat langsung gimana cara mereka ngelakuinnya. Tapi kalau masih belum ngerti, aku cari alternatif lain kayak nonton tutorial di YouTube atau sosial media.

Metode belajar yang aku pakai biasanya kombinasi lihat, dengar, terus praktik langsung. Menurutku, cara ini paling efektif buat aku. Media yang sering aku pakai juga seputar dengerin musik atau kadang sambil gambar, biar tetap fokus. Aku juga suka pakai metode belajar 30-5-30, jadi 30 menit belajar, 5 menit istirahat, terus lanjut lagi 30 menit atau review materi sebelumnya. Cara ini lumayan ampuh buat bikin belajar jadi lebih nyaman dan nggak terlalu ngebosenin!",Auditory
"Sebenarnya aku punya banyak pengalaman belajar yang berkesan, tapi ada satu yang paling aku inget. Waktu di kelas, aku bisa ngerti materi dan berhasil jawab pertanyaan, rasanya kayak, ""Wah, akhirnya paham juga!"" Biasanya aku belajar dengan baca modul atau kisi-kisi yang ada, kadang juga tanya ke orang lain kalau ada yang nggak ngerti.

Aku juga sering belajar sambil dengerin musik, soalnya bikin lebih rileks. Kalau udah tenang, otak jadi lebih gampang nangkep materi. Media yang paling sering aku pakai sih internet, karena di sana banyak banget pilihan buat belajar, plus ada konten-konten menarik yang bikin nggak bosen.",Read/Write
"Pengalaman belajar paling berkesan buat aku itu pas akhirnya bisa ngerti sesuatu yang awalnya susah banget. Awal-awal sih bingung, tapi setelah dicoba terus, tiba-tiba paham, dan rasanya puas banget!

Biasanya, aku ngertiin materi dengan mecahnya jadi bagian kecil dulu, terus cari contoh penerapan biar lebih kebayang. Dengan cara ini, semuanya jadi lebih gampang dipahami. Aku juga suka bikin catatan singkat karena lebih praktis buat diingat, jadi pas ngulang nggak perlu baca panjang-panjang.

Media belajar favorit aku tuh video dan artikel. Video enak buat lihat visualnya, sedangkan artikel kasih tambahan info yang lebih detail. Kombinasi keduanya bikin belajar jadi lebih seru dan nggak ngebosenin!",Read/Write
"Salah satu pengalaman belajar yang paling berkesan buat aku itu belajar lewat video. Menurutku, materi jadi lebih gampang dipahami kalau ada visualnya. Biasanya, aku belajar dengan langsung nyoba sendiri biar lebih cepat ngerti.

Metode yang paling sering aku pakai ya nonton video dulu, terus langsung praktik. Media yang aku gunakan juga simpel, cukup pakai HP atau laptop, jadi bisa langsung dipraktekin tanpa ribet. Praktis dan efektif banget!",Kinesthetic
